MOF Name,PLD (log10),LCD (log10),Density (g/cc),VSA (m2/cc),VF ,DC_CH4 (log10),DC_CO2 (log10),DC_H2S (log10),Qst_CH4,Qst_CO2,Qst_H2S,Qst_H2O
VETMIS_stripped.cif,1.077208332,1.237122308,0.315569,1778,0.86244,-2.73E+00,-3.14E+00,-3.12E+00,-10.10563232,-13.90286275,-14.75310495,-22.35503616
VETSUK_stripped.cif,1.080609533,1.309289624,0.623884,1153.67,0.74916,-3.26E+00,-3.87E+00,-4.69E+00,-21.21029574,-30.54775379,-45.7005978,-88.33600056
VETTOE_stripped.cif,0.671877883,0.821386431,0.902784,1985.24,0.66188,-3.40E+00,-5.54E+00,-3.97E+00,-17.85878132,-49.85910054,-32.85125376,-111.3183037
VEVJUD_stripped.cif,0.964961667,1.077829938,0.937417,2085.76,0.7649,-3.04E+00,-3.46E+00,-3.53E+00,-12.66258191,-17.94933875,-19.90967144,-15.08166712
VEWQUL_stripped.cif,0.623947736,0.732966008,1.2145,196.242,0.44632,-4.02E+00,-4.04E+00,-4.61E+00,-26.58562086,-32.55377004,-36.12771154,-20.79911934
VEWXAY_stripped.cif,0.659043885,0.77108529,0.992229,1150.85,0.58974,-3.74E+00,-3.83E+00,-3.92E+00,-22.15557941,-27.6324609,-30.91545279,-19.19851724
VEXGAH_stripped.cif,0.589985326,0.654127428,1.27342,598.94,0.54902,-3.28E+00,-3.41E+00,-4.04E+00,-18.05655966,-30.35018483,-33.08292895,-45.96526662
VEZLAP_stripped.cif,0.6100061,0.713679508,1.87466,418.461,0.43298,-3.55E+00,-3.67E+00,-3.78E+00,-21.60851471,-28.21767761,-32.20734949,-25.62707246
VICNUR_stripped.cif,0.702393482,0.758275874,1.18535,898.413,0.52412,-3.82E+00,-3.93E+00,-4.04E+00,-17.469766,-20.71811535,-24.33320997,-78.49020752
VICYEN_stripped.cif,0.792908333,0.929436297,0.902105,1741.58,0.65212,-3.13E+00,-3.37E+00,-3.36E+00,-16.90578563,-21.71546845,-25.06603607,-24.73568949
VICYUD_stripped.cif,0.627304395,0.746067223,1.15194,1161.62,0.56246,-3.42E+00,-3.87E+00,-3.91E+00,-20.48497264,-34.18185999,-34.17791385,-63.41308094
VIDXOX_stripped.cif,0.702843953,0.789657553,1.68509,1113.52,0.56428,-3.42E+00,-4.44E+00,-4.76E+00,-14.46333665,-42.60965985,-41.06400396,-93.33766832
VIFBOD_stripped.cif,0.639039015,0.758954261,1.76429,1050.02,0.55482,-3.70E+00,-4.42E+00,-4.37E+00,-16.87154802,-44.73072095,-41.55355737,-97.54180718
VIGHOK_stripped.cif,0.823159806,0.943950335,0.843484,1488,0.62798,-3.31E+00,-3.63E+00,-3.71E+00,-19.31605204,-25.70336908,-28.83909186,-21.82725224
VIGHUQ_stripped.cif,1.162447603,1.1909723,0.586972,1796.88,0.7458,-3.17E+00,-3.47E+00,-3.62E+00,-14.9968566,-20.99615887,-23.40204442,-21.35839687
VIGQUZ_stripped.cif,0.595596517,0.693181541,1.2693,564.954,0.51278,-4.26E+00,-3.74E+00,-4.46E+00,-24.47949766,-28.26563056,-33.05077109,-17.66165371
VIGSOU_stripped.cif,0.741529767,0.801333037,1.3083,1166.27,0.5336,-3.40E+00,-3.85E+00,-4.07E+00,-20.01038159,-29.52981484,-43.82586385,-67.40111761
VIGTAH_stripped.cif,0.616424047,0.847665184,1.22448,1076.68,0.56332,-3.85E+00,-3.74E+00,-4.19E+00,-20.76138739,-27.44010166,-28.26593261,-13.86609343
VIHGEA_stripped.cif,0.700276133,0.825230024,1.10999,745.66,0.48742,-3.62E+00,-3.88E+00,-4.86E+00,-22.26155967,-35.95603065,-57.23174244,-60.86416375
VILXOE_stripped.cif,0.662202335,0.730432601,1.2053,960.355,0.53362,-3.66E+00,-5.01E+00,-4.18E+00,-20.96704652,-41.45821805,-35.64940244,-77.50070128
VIMRAM_stripped.cif,0.863712361,0.972696117,1.12702,1614.57,0.62894,-3.36E+00,-3.58E+00,-3.84E+00,-15.62787692,-22.5885984,-23.38861096,-37.74253891
VINBEB_stripped.cif,0.760567224,0.866306247,1.19445,1479.96,0.5708,-3.09E+00,-4.25E+00,-4.17E+00,-12.79150621,-39.0551159,-32.80840301,-78.06999363
VIPJEK_stripped.cif,0.702645907,0.784254159,1.54952,893.372,0.53398,-3.54E+00,-5.03E+00,-5.45E+00,-19.44471238,-41.19039455,-44.37833361,-60.10935619
VIPYOK_stripped.cif,0.59243437,0.65901246,1.54463,491.873,0.451,-3.51E+00,-4.67E+00,-4.55E+00,-21.80839968,-55.61556782,-48.08314678,-89.90519021
VIQQUJ_stripped.cif,0.590531991,0.665435577,1.32945,507.318,0.4549,-3.65E+00,-3.81E+00,-4.02E+00,-25.07559853,-39.11596904,-39.01660894,-56.98068515
VIRJOW_stripped.cif,0.711335574,0.791789564,0.874868,2639.07,0.6891,-2.80E+00,-3.68E+00,-3.66E+00,-15.58292964,-35.39758665,-34.06171378,-74.70575538
VIRVEY_stripped.cif,0.761933098,0.85921758,1.08742,2383.38,0.71788,-3.06E+00,-3.98E+00,-4.48E+00,-13.11369111,-33.88388133,-37.56256987,-81.6647332
VIRVOI_stripped.cif,0.616493368,0.722409314,1.12616,1130.55,0.55416,-3.50E+00,-5.35E+00,-4.56E+00,-17.30308601,-45.95076777,-38.71017353,-79.98397465
VITPOF_stripped.cif,0.657488975,0.705427489,1.22054,1013.29,0.51588,-3.11E+00,-3.62E+00,-3.97E+00,-14.23091749,-27.59678772,-28.90775612,-57.74842856
VITYOO_stripped.cif,0.785519886,0.942788585,1.07917,1659.75,0.63912,-3.04E+00,-4.53E+00,-4.92E+00,-15.9378556,-50.90117778,-48.03894026,-125.4869219
VITYUU_stripped.cif,0.760781231,0.841120355,1.4786,1191.89,0.51916,-3.07E+00,-5.08E+00,-4.29E+00,-18.0669744,-44.14555672,-37.06765734,-100.1237323
VITZAB_stripped.cif,0.758093225,0.841433932,1.49624,1204.03,0.52762,-3.02E+00,-4.43E+00,-4.15E+00,-18.1158047,-41.15238364,-34.91579276,-93.72641976
VITZEF_stripped.cif,0.764130533,0.843663121,1.4748,1183.68,0.52362,-3.10E+00,-4.72E+00,-4.18E+00,-18.03359241,-43.76166055,-36.06557362,-99.58886722
VITZIJ_stripped.cif,0.755247342,0.837342816,1.52398,1185.81,0.5194,-3.03E+00,-4.13E+00,-3.94E+00,-18.21781065,-39.28043977,-33.89490034,-89.34090458
VIVPOG_stripped.cif,0.894917786,0.952100022,1.04877,619.094,0.50222,-3.78E+00,-4.14E+00,-4.29E+00,-22.04311065,-31.11054684,-35.6136902,-24.86995942
VIVSEA_stripped.cif,0.774983855,0.870537919,1.07433,1233.24,0.55142,-3.19E+00,-3.46E+00,-3.40E+00,-17.42533787,-22.09139404,-23.56602822,-15.0075494
VIWKIX_stripped.cif,0.667649042,0.826243302,1.36906,1462.78,0.59408,-3.38E+00,-4.92E+00,-5.05E+00,-13.96212552,-51.50014012,-60.38291042,-101.2163777
VIWKOD_stripped.cif,0.659220963,0.822892825,1.38205,1455.88,0.59126,-3.40E+00,-5.07E+00,-5.65E+00,-13.95915204,-76.6228253,-81.77916678,-151.1139441
VIWLAQ_stripped.cif,0.635541046,0.817990202,1.43716,1390.91,0.5809,-3.37E+00,-5.03E+00,-5.35E+00,-14.12574042,-57.77857825,-67.60746664,-120.8630583
VIWLEU_stripped.cif,0.646658542,0.81652234,1.44375,1412.99,0.5838,-3.38E+00,-5.55E+00,-5.12E+00,-14.05497643,-57.9443153,-58.42647773,-104.5986959
VIWMIZ_stripped.cif,0.686331441,0.980534205,0.929332,1523.15,0.6179,-3.71E+00,-3.95E+00,-4.80E+00,-28.39668021,-27.40023744,-40.80005098,-13.36065458
VIWMOF_stripped.cif,0.718823761,0.991496761,0.896334,1553.72,0.6326,-3.99E+00,-3.71E+00,-4.76E+00,-29.58319283,-30.17385641,-41.49487465,-13.5121298
VIWVAA_stripped.cif,0.585539685,0.717629734,1.05315,957.642,0.57346,-3.94E+00,-4.68E+00,-5.12E+00,-23.09590833,-42.78713821,-40.6632076,-69.34065015
VIXBEK_stripped.cif,0.610958106,0.674006402,2.19404,441.064,0.4404,-3.91E+00,-3.59E+00,-4.12E+00,-24.54499312,-28.22321588,-32.70480508,-18.01644391
VIXCUB_stripped.cif,0.68985294,0.739452086,1.09462,1923.99,0.65098,-3.09E+00,-3.51E+00,-3.48E+00,-14.84786604,-28.5746833,-31.06121156,-59.64428238
VIXKUJ_stripped.cif,0.695295135,0.754840461,1.08769,2074.98,0.64964,-2.78E+00,-4.14E+00,-3.42E+00,-10.81793402,-27.16947312,-29.66478184,-51.6653064
VIXPUP01_stripped.cif,0.83896237,1.039353433,0.690693,2226.27,0.76264,-3.18E+00,-3.44E+00,-3.41E+00,-14.77543625,-20.51042519,-21.7161299,-30.27698103
VIXPUP02_stripped.cif,0.839604986,1.039924264,0.693515,2222.38,0.75862,-3.22E+00,-3.44E+00,-3.53E+00,-14.96517452,-20.89257996,-22.09537206,-30.21873637
VIXWEF_stripped.cif,0.587923011,1.10143636,0.962841,1781.67,0.71422,-3.71E+00,-3.60E+00,-3.72E+00,-13.97599112,-21.5480802,-25.82681597,-45.61875594
VIYFUG_stripped.cif,0.655583071,0.742656801,1.23027,1167.23,0.58504,-3.65E+00,-4.42E+00,-4.36E+00,-19.00993484,-40.88225502,-37.78050802,-79.93435375
VIYKAR_stripped.cif,0.595552434,0.704093866,1.08312,992.149,0.53922,-3.66E+00,-4.46E+00,-4.67E+00,-19.72318233,-43.02980083,-40.16876758,-99.55331037
VIYKEV_stripped.cif,0.593591738,0.699619223,1.09846,948.538,0.53814,-3.75E+00,-4.41E+00,-4.47E+00,-19.77643645,-39.53290651,-36.57202828,-86.37121147
VIYKIZ_stripped.cif,0.735139614,0.995804054,0.763919,1906.74,0.66102,-3.31E+00,-3.59E+00,-3.83E+00,-17.75045042,-23.16362815,-25.6846707,-49.85724418
VIYMAT_stripped.cif,0.701492862,0.748587239,1.46758,1313.77,0.56102,-3.22E+00,-4.55E+00,-4.34E+00,-17.81490097,-43.99338635,-38.60368643,-102.7109417
VIYZAF_stripped.cif,0.593557416,0.783654217,1.10057,806.44,0.51446,-3.72E+00,-3.78E+00,-3.96E+00,-21.50903107,-26.00824248,-28.43084994,-69.59059096
VIZPUR_stripped.cif,0.888485583,0.940212073,1.33355,1435.78,0.60806,-3.34E+00,-3.44E+00,-3.65E+00,-14.81804671,-20.22651345,-23.89964136,-19.76954538
VIZRAZ_stripped.cif,0.617797913,0.741034931,1.52145,456.22,0.42472,-3.59E+00,-3.97E+00,-3.95E+00,-25.66127303,-35.01555114,-34.79278476,-42.11998372
VIZRIH_stripped.cif,0.633745104,0.754945844,1.59459,362.628,0.42452,-3.65E+00,-3.86E+00,-3.92E+00,-22.23004346,-25.92751998,-28.85769691,-14.25285541
VIZSUU_stripped.cif,0.813837087,0.963950185,0.903887,1718.92,0.66014,-3.36E+00,-3.57E+00,-3.87E+00,-16.735931,-21.74340353,-26.4843197,-20.59953892
VIZTEF_stripped.cif,0.61092513,0.753939846,1.41551,1111.29,0.60338,-4.35E+00,-4.92E+00,-4.35E+00,-20.35248257,-55.37557395,-46.48128931,-101.1726414
VOBQIO_stripped.cif,0.732425124,0.867121447,0.881375,2125.29,0.65382,-3.45E+00,-3.66E+00,-4.00E+00,-17.76369557,-23.01239419,-26.72470209,-15.19712559
VOBTAJ_stripped.cif,0.597902413,0.64287389,2.65327,307.725,0.41742,-3.29E+00,-3.25E+00,-3.67E+00,-23.43278194,-29.39553927,-31.27570922,-16.35409993
VOBTAJ02_stripped.cif,0.597791685,0.643091272,2.65327,297.446,0.41754,-3.26E+00,-3.30E+00,-3.57E+00,-23.41188106,-29.38420539,-31.28578214,-16.3115362
VOCSUC_stripped.cif,0.618664044,0.724094739,1.31336,289.014,0.42446,-4.03E+00,-4.05E+00,-4.26E+00,-26.65555731,-30.6650132,-34.58905806,-15.59627757
VOCXUH_stripped.cif,0.69217602,0.876886094,0.767101,2204.46,0.67898,-3.07E+00,-3.49E+00,-3.36E+00,-15.8420613,-20.22193648,-23.1376149,-18.86505546
VOFXOF_stripped.cif,0.728146733,0.794796753,1.69715,704.02,0.45904,-3.01E+00,-3.37E+00,-3.39E+00,-19.13148189,-26.6930498,-31.82814085,-41.64813474
VOFXUL_stripped.cif,0.841920437,0.862651267,1.56771,833.391,0.4756,-2.78E+00,-3.35E+00,-3.36E+00,-17.11046138,-25.11682248,-28.3785672,-43.06492583
VOFYAS_stripped.cif,0.664632575,0.683281242,1.42358,530.458,0.50314,-3.09E+00,-3.66E+00,-3.32E+00,-21.89272842,-28.0973531,-34.7131545,-60.85437785
VOGPEO_stripped.cif,0.834706112,0.951348206,0.808053,1964.71,0.7011,-3.61E+00,-3.70E+00,-3.99E+00,-18.78061755,-23.22111273,-26.88441094,-18.25270068
VOJGOS_stripped.cif,0.72538232,0.791744669,0.976178,1571.88,0.63064,-3.08E+00,-3.34E+00,-3.26E+00,-18.56952913,-23.76327847,-24.61810402,-13.85006309
VOJMIS_stripped.cif,0.626682124,0.815276825,1.31971,857.179,0.54912,-4.18E+00,-4.65E+00,-4.36E+00,-22.87112429,-51.5469705,-44.27273757,-118.7562966
VOJMOY_stripped.cif,0.624718234,0.813605004,1.31205,265.093,0.55326,-4.39E+00,-4.78E+00,-4.54E+00,-22.76102157,-52.82883078,-46.01273063,-113.095692
VOJMUE_stripped.cif,0.623907471,0.770196395,1.33424,249.331,0.5495,-4.05E+00,-4.86E+00,-4.62E+00,-23.37392892,-51.09652969,-44.55493378,-115.2841245
VOJNAL_stripped.cif,0.583358628,0.819302374,1.29301,800.288,0.5593,-3.73E+00,-5.35E+00,-5.27E+00,-22.11366584,-56.27293456,-51.26397411,-122.5533823
VOJNEP_stripped.cif,0.630934087,0.802885875,1.27126,900.618,0.56254,-4.22E+00,-4.45E+00,-4.50E+00,-22.88862247,-47.72184792,-41.31143638,-105.6823125
VOJNIT_stripped.cif,0.627646419,0.824874623,1.26609,945.791,0.55938,-4.13E+00,-5.16E+00,-4.83E+00,-22.61659279,-55.47250298,-48.31927216,-127.2891123
VOJNOZ_stripped.cif,0.629356583,0.832029008,1.27632,265.82,0.56658,-4.41E+00,-4.60E+00,-4.28E+00,-23.12609352,-47.45991731,-40.95305174,-103.9461688
VOJNUF_stripped.cif,0.625464736,0.78930355,1.28078,272.202,0.55948,-4.11E+00,-5.06E+00,-4.89E+00,-22.8851776,-55.43327356,-50.06783656,-122.3953891
VOJPIV_stripped.cif,0.612814574,0.806452001,1.37584,291.882,0.53338,-4.25E+00,-5.56E+00,-4.88E+00,-22.90162056,-69.27145651,-54.7693396,-132.0442454
VOJRIX_stripped.cif,0.613792155,0.810155871,1.35011,295.415,0.54096,-4.23E+00,-5.40E+00,-4.23E+00,-22.66653738,-64.01694361,-49.46083002,-118.9696772
VOKCOP_stripped.cif,0.606556553,0.690136693,1.32671,256.05,0.47074,-4.40E+00,-4.53E+00,-4.50E+00,-27.86050804,-34.67195772,-39.13388411,-23.70661817
VOKLIS_stripped.cif,0.64342109,0.732568247,1.7244,868.648,0.50748,-3.33E+00,-4.20E+00,-3.87E+00,-18.39410025,-34.84332448,-29.80366939,-67.2907133
VOKLIS01_stripped.cif,0.610068993,0.709867553,1.8297,817.792,0.48382,-3.38E+00,-4.20E+00,-3.93E+00,-19.40265321,-35.23390429,-30.73496015,-67.59219852
VOKMAL_stripped.cif,0.657032894,0.777012631,1.20437,912.504,0.52448,-3.68E+00,-3.83E+00,-3.94E+00,-21.65753461,-28.39106183,-30.88986093,-22.12358991
VOLPAP_stripped.cif,0.632357059,0.827720057,1.05647,1674.6,0.64424,-3.39E+00,-3.41E+00,-3.51E+00,-16.29108638,-20.39388758,-21.67325646,-13.49856474
VOLPET_stripped.cif,0.795674982,0.968583805,0.741977,2345.96,0.76014,-2.93E+00,-3.87E+00,-3.64E+00,-12.37896515,-36.07821108,-29.97585405,-73.48828048
VOLQOD_stripped.cif,0.942810384,1.045908295,0.702909,1788.58,0.7264,-3.34E+00,-3.97E+00,-3.80E+00,-16.80814148,-29.2709399,-24.95578388,-50.31659993
VOMNES_stripped.cif,0.604833856,0.753734691,1.68478,447.54,0.4011,-3.76E+00,-3.72E+00,-3.83E+00,-21.14679581,-24.14362711,-27.50360632,-13.37189209
VOMSEW_stripped.cif,0.896118738,1.004971898,1.80828,884.429,0.51408,-3.11E+00,-3.44E+00,-3.53E+00,-15.64898421,-18.91412737,-22.70607815,-18.36508976
VOMSEW01_stripped.cif,0.894517653,0.999543751,1.82449,856.051,0.5052,-3.09E+00,-3.44E+00,-3.52E+00,-15.69941243,-18.88055892,-22.74279424,-17.59727124
VOMSEW02_stripped.cif,0.879109075,0.996343088,1.81736,866.14,0.50876,-3.19E+00,-3.44E+00,-3.50E+00,-15.76205184,-18.98589139,-22.98692255,-18.17511852
VOMSEW03_stripped.cif,0.885121387,0.99957766,1.81654,870.335,0.51106,-3.05E+00,-3.40E+00,-3.43E+00,-15.68490623,-18.98808313,-22.84349778,-17.89558106
VOMSEW04_stripped.cif,0.875508646,0.990192733,1.82075,866.96,0.5085,-3.12E+00,-3.46E+00,-3.47E+00,-15.74282234,-18.98684616,-23.00304105,-18.41496543
VOMSEW06_stripped.cif,0.931458888,0.942197612,1.82922,831.216,0.51166,-3.12E+00,-3.35E+00,-3.47E+00,-15.51494568,-18.80617121,-21.62103075,-17.08553568
VONCOS_stripped.cif,0.96683558,1.014440729,1.24231,1005.05,0.60856,-4.13E+00,-5.76E+00,-4.71E+00,-27.20391539,-53.08198277,-48.52417814,-100.2194751
VONHOW_stripped.cif,0.642455617,0.788858167,0.959992,1347.9,0.59666,-3.27E+00,-3.72E+00,-3.59E+00,-20.30526376,-29.32982212,-28.77517735,-55.68689676
VOPCIO_stripped.cif,0.902685362,0.952664605,1.07171,1501.3,0.61854,-3.31E+00,-4.68E+00,-3.91E+00,-18.62775508,-62.51216105,-29.53508928,-114.5029335
VOPSOK_stripped.cif,0.665041305,0.752023081,1.22644,832.736,0.4927,-3.44E+00,-3.66E+00,-3.74E+00,-18.7430963,-22.91599738,-25.64942592,-23.29706101
VOQSAV_stripped.cif,0.618331604,0.758212221,1.07797,845.542,0.49786,-3.39E+00,-3.59E+00,-3.75E+00,-21.44885237,-26.68568852,-29.61481898,-19.79497521
VORHUH_stripped.cif,0.621186671,0.75253781,1.03509,1719.69,0.5809,-3.19E+00,-3.53E+00,-3.54E+00,-17.04296506,-24.30765766,-26.52434143,-48.57418757
VORSAY_stripped.cif,0.809966213,0.86429566,1.79903,504.556,0.41082,-3.17E+00,-5.09E+00,-4.80E+00,-15.72565198,-46.12744196,-44.89973707,-81.46279516
VORSEC_stripped.cif,0.791241389,0.847146792,2.02869,443.182,0.38574,-2.94E+00,-5.07E+00,-4.49E+00,-16.39257684,-46.34148011,-42.80760429,-83.29640368
VORZEJ_stripped.cif,0.586991033,0.685901995,1.31407,161.537,0.43418,-4.30E+00,-4.39E+00,-4.97E+00,-22.83600219,-41.94160034,-54.61305705,-64.77836625
VOSTUU_stripped.cif,0.722585391,0.815005617,0.93518,1089.02,0.55424,-4.12E+00,-4.13E+00,-4.49E+00,-22.24868002,-32.18503208,-31.77459133,-19.37182783
VOSWOR_stripped.cif,0.583865012,0.669852211,1.22348,740.089,0.55334,-3.51E+00,-3.91E+00,-3.78E+00,-23.15937415,-32.9859704,-33.10540957,-25.79911028
VOTNOJ_stripped.cif,0.743816171,0.89517715,0.736864,2603.86,0.73472,-2.91E+00,-3.31E+00,-3.24E+00,-13.17382314,-18.7600142,-19.78167377,-32.67622002
VOYBOC_stripped.cif,0.840985716,0.877731764,1.01005,1494.9,0.61762,-3.28E+00,-3.49E+00,-3.66E+00,-17.21367342,-21.43595771,-23.51284454,-12.52600136
VOZDEV_stripped.cif,0.608622295,0.758917945,1.12749,710.922,0.51288,-3.45E+00,-3.70E+00,-3.72E+00,-20.71156179,-27.78397963,-31.46352649,-26.23504878
VOZVIR01_stripped.cif,0.681259333,0.911226877,1.66784,661.965,0.50098,-3.47E+00,-4.18E+00,-4.87E+00,-17.61513623,-31.33588229,-41.37052036,-50.87095009
VUDQOB_stripped.cif,0.683260529,0.800966451,1.49229,1153.3,0.5615,-3.41E+00,-4.04E+00,-3.96E+00,-19.37311851,-33.12250484,-30.99181338,-60.8492269
VUDZIE_stripped.cif,0.668966142,0.850949951,1.07471,955.417,0.5337,-3.55E+00,-3.74E+00,-3.83E+00,-16.79552762,-24.16976683,-25.64471204,-61.13399488
VUFGUA_stripped.cif,0.663344677,0.818830053,0.784385,2580.12,0.7156,-3.23E+00,-4.09E+00,-4.82E+00,-12.82491134,-34.43823307,-35.48854692,-77.57316938
VUFHAH_stripped.cif,0.657686748,0.824752407,0.796466,2571.44,0.7146,-3.25E+00,-4.10E+00,-4.70E+00,-12.8586551,-34.12991515,-34.95329372,-77.77083052
VUFHEL_stripped.cif,0.668189228,0.818838622,0.771413,2598.87,0.71874,-3.15E+00,-4.26E+00,-4.84E+00,-12.66016174,-37.95654077,-38.44150682,-90.43204427
VUFSAR_stripped.cif,0.668155661,0.692394771,1.34171,471.748,0.46114,-3.40E+00,-3.65E+00,-3.67E+00,-22.34114672,-26.45232181,-32.08621161,-57.00140247
VUGWUR_stripped.cif,0.756337856,0.831438464,1.29759,742.806,0.47576,-3.44E+00,-4.40E+00,-4.01E+00,-17.34108358,-36.30008421,-31.27177207,-80.2184305
VUGXAY_stripped.cif,0.751142018,0.825659107,1.31318,721.231,0.46852,-3.57E+00,-5.60E+00,-4.51E+00,-17.26171203,-46.3263779,-38.28186225,-110.9898577
VUGXEC_stripped.cif,0.749143199,0.824408326,1.31728,723.053,0.46868,-3.32E+00,-4.89E+00,-4.43E+00,-17.23615631,-43.98999239,-35.81285796,-101.7404235
VUGXIG_stripped.cif,0.755974656,0.834650825,1.30918,733.187,0.47334,-3.41E+00,-4.90E+00,-4.59E+00,-17.17555696,-47.96231005,-40.32118743,-114.5051248
VUGXOM_stripped.cif,0.74876541,0.829805334,1.33981,777.104,0.47004,-3.40E+00,-4.80E+00,-4.09E+00,-17.5267218,-39.92220944,-33.1825296,-97.15934502
VUGXUS_stripped.cif,0.756209971,0.834860498,1.33206,733.707,0.47456,-3.31E+00,-4.49E+00,-4.02E+00,-17.07535601,-38.68203642,-31.76250748,-90.01991271
VUGYAZ_stripped.cif,0.742248167,0.831339855,1.36329,709.701,0.46554,-3.32E+00,-4.46E+00,-4.06E+00,-17.25001956,-37.63547421,-31.35072285,-89.06974889
VUGYED_stripped.cif,0.737664066,0.836028366,1.36439,716.55,0.46918,-3.33E+00,-4.39E+00,-4.05E+00,-17.3134284,-35.84004467,-30.95534877,-83.15316787
VUGYIH_stripped.cif,0.752230583,0.825418977,1.37055,720.309,0.46798,-3.46E+00,-3.91E+00,-3.93E+00,-17.56664945,-29.77697089,-29.4766485,-60.32908344
VUHDEI_stripped.cif,0.619945423,0.826438291,2.60909,1552.59,0.63494,-3.50E+00,-4.05E+00,-4.86E+00,-15.0889012,-39.35902262,-44.03453763,-99.01200168
VUHJAK_stripped.cif,0.671168213,0.728458487,1.88463,454.529,0.43146,-3.38E+00,-3.53E+00,-3.42E+00,-23.88126721,-33.3514249,-36.04461772,-60.60246545
VUHNIX_stripped.cif,0.634954631,0.945236604,1.54068,874.96,0.5305,-3.67E+00,-3.86E+00,-4.02E+00,-18.62909961,-24.34815672,-28.25373264,-23.64188382
VUJBEI_stripped.cif,0.81870019,1.266190759,0.562613,2093.53,0.7947,-2.92E+00,-3.53E+00,-3.36E+00,-13.14999748,-24.69550978,-23.73115296,-50.62332519
VUJBIM_stripped.cif,0.821590817,1.272241577,0.625363,2093.36,0.79426,-3.15E+00,-3.37E+00,-3.37E+00,-13.47832828,-20.09048095,-20.05581261,-27.71413421
VUJLET_stripped.cif,0.770690777,0.864100324,0.83597,2214.97,0.71266,-2.97E+00,-3.29E+00,-3.25E+00,-15.14991962,-19.41206953,-21.03636696,-11.87645368
VUJVOM_stripped.cif,0.673324162,0.774911666,1.19589,906.434,0.50754,-3.63E+00,-3.93E+00,-3.91E+00,-23.94099659,-29.20699844,-32.39238073,-18.83166997
VUKGIS_stripped.cif,0.610877256,0.706193582,1.1127,1184.59,0.59654,-3.22E+00,-4.03E+00,-4.26E+00,-19.33046588,-31.28631114,-37.05046119,-52.96120344
VUKSOL_stripped.cif,0.629528861,0.752141446,1.20168,1248.68,0.55028,-3.34E+00,-3.64E+00,-3.63E+00,-19.67323282,-25.13962541,-29.37520297,-22.29276197
VUKTAY_stripped.cif,0.630866017,0.748463251,1.40562,649.923,0.50132,-3.81E+00,-5.39E+00,-4.31E+00,-23.31875421,-52.59084771,-39.27652851,-102.5251557
VUKTIG_stripped.cif,0.635715912,0.747126587,1.41396,661.768,0.5044,-3.65E+00,-4.29E+00,-4.07E+00,-23.1364664,-43.55984304,-34.8144079,-79.76474902
VUKTUS_stripped.cif,0.72465346,0.817975673,1.34132,1013.7,0.53756,-3.69E+00,-5.11E+00,-3.97E+00,-23.49854248,-49.28451479,-34.98929924,-95.4281908
VULKIX_stripped.cif,0.650387185,0.767445299,1.32746,832.694,0.50988,-3.68E+00,-4.56E+00,-4.42E+00,-17.81150285,-45.19641974,-34.73622883,-102.9064334
VULKOD_stripped.cif,0.596855397,0.700399951,1.39517,516.937,0.45226,-4.18E+00,-4.80E+00,-4.59E+00,-22.90974073,-40.19232311,-35.83072722,-66.20934306
VULMEV_stripped.cif,0.610145731,0.70965743,1.3951,159.08,0.4289,-4.38E+00,-5.15E+00,-4.69E+00,-22.27774833,-41.05683874,-36.78155185,-48.54309396
VULMUL_stripped.cif,0.652404941,0.7318425,0.837325,1416.46,0.63904,-3.24E+00,-3.88E+00,-3.66E+00,-16.43622389,-36.86765093,-34.71004835,-74.7647363
VULNOG_stripped.cif,0.688240015,0.791274397,0.852664,1642.61,0.6624,-3.23E+00,-3.94E+00,-3.70E+00,-16.89431643,-37.22427066,-36.36492235,-71.07474892
VULRAW_stripped.cif,0.659726095,0.73523151,1.6045,551.476,0.44764,-3.81E+00,-3.87E+00,-4.03E+00,-23.3121928,-26.63559724,-30.17977421,-13.86738365
VULRAW01_stripped.cif,0.638994143,0.730171574,1.65287,506.928,0.43184,-3.97E+00,-3.86E+00,-4.23E+00,-24.0020178,-27.34772414,-31.12552564,-14.21340477
VULRAW02_stripped.cif,0.659397017,0.734083413,1.614,557.238,0.44974,-3.90E+00,-3.94E+00,-4.09E+00,-23.43672094,-26.78494141,-30.34078217,-13.94401832
VULWEF_stripped.cif,0.600336771,0.698695443,1.2588,768.382,0.4988,-3.83E+00,-3.87E+00,-4.16E+00,-23.74945684,-34.77472176,-31.57342745,-16.11660786
VUMBOW_stripped.cif,0.740136798,0.794891481,1.50055,638.313,0.46806,-3.24E+00,-3.70E+00,-3.65E+00,-19.22744268,-35.61883654,-28.19979031,-66.05039286
VUMBUB_stripped.cif,0.655692479,0.723879087,1.23194,730.535,0.49148,-3.92E+00,-4.11E+00,-4.00E+00,-24.59254737,-30.8916995,-35.82441594,-28.84047599
VUNJEU_stripped.cif,0.606915305,0.766678251,1.36179,611.063,0.47204,-3.97E+00,-4.09E+00,-4.30E+00,-21.60728922,-30.8976769,-28.70185602,-70.19644831
VUNMUO_stripped.cif,0.652725831,0.684943157,1.59815,511.108,0.50476,-3.07E+00,-4.26E+00,-3.46E+00,-15.70388865,-30.36868043,-22.06406433,-44.50187103
VUNNEZ_stripped.cif,0.736229924,0.741369086,1.41847,1011.12,0.57184,-3.14E+00,-3.50E+00,-3.38E+00,-14.5797382,-23.39620543,-21.91328144,-42.28466472
